fv_e1,fv_e2,fv_e3,fv_e4,fv_e5,fv_e7,fv_e8,fv_e9,fv_e10,fv_e11,fv_e12,fv_e13,fv_e14,fv_e15,fv_e16,fv_e17,class
43.32123648,56.67876352,0.764329244,0.189491022,2.1661312,0.943680445,0.3760352,0.056671721,0.346153846,4.5,0.015625,2.509553483,0.766817444,0.050896866,0.056658972,9.967364354,1
44.19280068,55.80719932,0.791883506,0.531418878,3.208456853,1.497775623,0.726302255,0.066005925,0.375,8.166666667,0.0859375,2.06219327,0.766043828,0.057110555,0.065940869,9.956763223,1
43.57202832,56.42797168,0.772170734,0.846669504,2.32285421,1.162595783,1.095317228,0.054152721,0.242857143,6.454545455,0.0703125,1.061423808,0.733100458,0.056047202,0.054096464,9.961279196,1
29.95779878,70.04220122,0.427710698,1.426484007,1.156573297,0.424516123,1.107765751,0.047134165,0.261904762,6.071428571,0.046875,0.383218314,0.692862824,0.048212566,0.047110666,9.948834649,1
24.66537765,75.33462236,0.327410915,0.594714039,0.816681768,0.107788425,0.266313612,0.051529048,0.357142857,5.375,0.015625,0.404742454,0.67232321,0.04222479,0.051463195,10.19017325,1
45.18012051,54.81987949,0.824155779,0.853174973,1.721702935,0.183340262,0.153901022,0.04570093,0.25,5.8,0.015625,1.191286839,0.788992178,0.065825854,0.045263565,9.800600104,1
47.97431789,52.02568211,0.92212761,1.184700993,2.489243588,0.659698704,0.794884836,0.04150349,0.203125,6.5,0.0625,0.829929915,0.80179211,0.052228326,0.041334984,9.808038041,1
51.27990031,48.72009969,1.052540956,1.230637894,2.22680976,0.899645418,1.496439527,0.038156962,0.144736842,5.923076923,0.015625,0.601190627,0.802332054,0.058305279,0.038143111,9.744799917,1
30.13918778,69.86081222,0.431417655,2.32E-14,0.858854888,0.764753764,0.240087722,0.120897366,0.833333333,7,0.015625,3.185309756,0.826110576,0.083838032,0.120869312,9.904405288,2
27.85439011,72.14560989,0.386085725,0.196140194,1.328375929,3.102566464,0.208677538,0.072009463,0.515151515,6.8,0.015625,14.8677548,0.750604172,0.0714587,0.071853615,9.936166338,2
32.95878857,67.04121143,0.491619824,0.261859172,2.24271412,1.08458959,1.577973584,0.07141512,0.448275862,7.375,0.109375,0.687330638,0.738255276,0.069895652,0.071319463,9.954057972,2
26.40834338,73.59165662,0.358849693,0.212120488,1.196874226,0.681832424,0.525709704,0.07403583,0.423076923,6.75,0.1015625,1.296975154,0.728785906,0.069807176,0.073351106,9.959337467,2
31.41982296,68.58017704,0.4581473,7.90E-14,0.665983342,0.007468358,0.015845391,0.048342528,0.214285714,5,0.0625,0.471326858,0.8198292,0.032276392,0.047876445,9.943417724,2
32.99833795,67.00166205,0.492500289,0.327665589,1.537233212,0.932679224,0.241864274,0.049495144,0.233333333,4.428571429,0.015625,3.856209132,0.816569645,0.03910962,0.049492403,9.951425747,2
32.54031188,67.45968812,0.48236677,0.656853881,1.566682752,0.134550259,0.169401254,0.050809186,0.256097561,4.368421053,0.015625,0.794269555,0.796911458,0.037249949,0.050800252,9.920445483,2
46.95977164,53.04022836,0.885361415,0.844286884,2.098470924,0.24374852,0.593025584,0.054140032,0.3125,5.785714286,0.0625,0.411025303,0.802019986,0.046197595,0.054140032,9.860932841,2
50.63069674,49.36930326,1.025550158,0.739956283,2.273333516,5.191083373,6.593803025,0.066945448,0.52173913,8,0.015625,0.787266977,0.809053992,0.085493018,0.066776319,9.875277186,2
32.56471179,67.43528821,0.482903131,0.744654688,1.56883722,1.32320802,0.971290702,0.054161535,0.24137931,4.285714286,0.015625,1.36231925,0.715548678,0.063883499,0.054118635,9.927253712,2
30.82656717,69.17343283,0.445641714,2.00E-14,1.070544241,0.155657747,0.17476986,0.073345605,0.230769231,4.666666667,0.0234375,0.89064411,0.843741396,0.072776958,0.0733062,10.00422635,1
37.9458723,62.0541277,0.611496345,0.121957546,2.179823607,2.500616474,0.816847586,0.069915791,0.380952381,7.333333333,0.09375,3.061301172,0.837366252,0.079915118,0.069343288,9.95188862,1
60.23167685,39.76832315,1.514564157,1.02E-14,1.418147295,0.240080913,0.494536747,0.068111172,0.714285714,8,0.015625,0.485466276,0.82620975,0.095390851,0.063531132,9.905640955,1
21.31593146,78.68406854,0.270905303,0.46648303,0.813804264,4.02885581,3.726402164,0.155123721,0.28,5.2,0.046875,1.081165058,0.856296158,0.163777695,0.151201364,9.950164787,1
5.465224227,94.53477577,0.057811786,0.401473252,0.203816656,0.095616765,0.245166854,0.051901599,0.285714286,5.8,0.0859375,0.3900069,0.888655777,0.039275312,0.051672424,9.942708302,1
26.67701908,73.32298092,0.363828894,0.238058466,1.391908551,0.163416404,0.101875493,0.054981572,0.238095238,5.5,0.0859375,1.604079642,0.878591227,0.037641562,0.054900953,9.923568199,1
16.37205885,83.62794115,0.195772593,0.32695102,0.857468227,5.413784761,3.971210961,0.143212333,0.2,4.333333333,0.015625,1.363257912,0.845179917,0.12789596,0.143123796,9.905802734,1
31.69364219,68.30635781,0.463992565,1.74E-14,1.134631778,109.8766987,187.9884611,0.694829953,0.333333333,4.333333333,0.015625,0.584486399,0.811725937,0.603828438,0.677328281,9.889530239,1
